measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Canada,Male,75-84 years,Total cancers,Rate,2019,14810.918809448003,19483.389396194212,10807.717312533796
Incidence,Canada,Female,75-84 years,Total cancers,Rate,2019,7312.268206349393,8999.585048270364,5751.222855099516
Incidence,Canada,Both,75-84 years,Total cancers,Rate,2019,10721.763818764683,13188.01436403062,8370.000057097643
Incidence,Canada,Male,20-54 years,Total cancers,Number,2019,35269.59919081371,44937.5149250367,27361.083367446998
Incidence,Canada,Female,20-54 years,Total cancers,Number,2019,33744.4970611998,41996.18479978472,26886.682321400764
Incidence,Canada,Both,20-54 years,Total cancers,Number,2019,69014.0962520135,85803.77263669422,54730.00507353088
Incidence,Canada,Male,20-54 years,Total cancers,Percent,2019,0.0009021245524036781,0.0011489009833580948,0.0006829355632927353
Incidence,Canada,Female,20-54 years,Total cancers,Percent,2019,0.000737172648239804,0.0009305755694085288,0.0005837697428452364
Incidence,Canada,Both,20-54 years,Total cancers,Percent,2019,0.0008130457887768425,0.0010257519448377615,0.0006355124070602434
Incidence,Canada,Male,20-54 years,Total cancers,Rate,2019,427.80310908287356,545.0702316003611,331.87665301051237
Incidence,Canada,Female,20-54 years,Total cancers,Rate,2019,403.2035902752567,501.8007071916423,321.26147332757455
Incidence,Canada,Both,20-54 years,Total cancers,Rate,2019,415.4109961074142,516.4717441292772,329.4319154964806
Incidence,Canada,Male,55-89 years,Total cancers,Number,2019,443372.3300275698,565565.1829871595,345570.4895990393
Incidence,Canada,Female,55-89 years,Total cancers,Number,2019,255630.92393724393,306170.03362663026,213237.8197238455
Incidence,Canada,Both,55-89 years,Total cancers,Number,2019,699003.2539648137,848625.5479925314,572722.1695818345
Incidence,Canada,Male,55-89 years,Total cancers,Percent,2019,0.01682005888572975,0.021531730391006195,0.01279955968672223
Incidence,Canada,Female,55-89 years,Total cancers,Percent,2019,0.00900873543443061,0.010930345602842213,0.00738812776651735
Incidence,Canada,Both,55-89 years,Total cancers,Percent,2019,0.012769618882411642,0.01565970818609738,0.010155127040527206
Incidence,Canada,Male,55-89 years,Total cancers,Rate,2019,8126.697269402915,10366.404750529447,6334.059579306883
Incidence,Canada,Female,55-89 years,Total cancers,Rate,2019,4263.183147975788,5106.029065922654,3556.1889991876324
Incidence,Canada,Both,55-89 years,Total cancers,Rate,2019,6103.7679105274665,7410.285085956608,5001.0685651504
Incidence,Canada,Male,60-89 years,Total cancers,Number,2019,406834.933499948,523129.79781747883,310605.1703231578
Incidence,Canada,Female,60-89 years,Total cancers,Number,2019,232704.18890292093,281022.072561721,192643.64032261624
Incidence,Canada,Both,60-89 years,Total cancers,Number,2019,639539.1224028689,779578.114357623,518121.21689292334
Incidence,Canada,Male,60-89 years,Total cancers,Percent,2019,0.019975412406020226,0.025860947921684002,0.015034569939440542
Incidence,Canada,Female,60-89 years,Total cancers,Percent,2019,0.010560147894371995,0.012849497997687915,0.008597579399921045
Incidence,Canada,Both,60-89 years,Total cancers,Percent,2019,0.015081335805013729,0.018587347130842227,0.011968391291405405
Incidence,Canada,Male,60-89 years,Total cancers,Rate,2019,9862.300244623077,12681.46540072278,7529.543790417063
Incidence,Canada,Female,60-89 years,Total cancers,Rate,2019,5039.585460020715,6085.987353746166,4172.009508347664
Incidence,Canada,Both,60-89 years,Total cancers,Rate,2019,7315.139029177116,8916.924846135367,5926.343835382482
Incidence,Canada,Male,65-89 years,Total cancers,Number,2019,345055.03294947423,448404.44256956194,258894.33989325442
Incidence,Canada,Female,65-89 years,Total cancers,Number,2019,199276.66645654445,242253.4598138267,162604.00319025412
Incidence,Canada,Both,65-89 years,Total cancers,Number,2019,544331.6994060187,668545.2535637356,433547.06327101256
Incidence,Canada,Male,65-89 years,Total cancers,Percent,2019,0.02329166503555041,0.03039511289524396,0.01724207586930474
Incidence,Canada,Female,65-89 years,Total cancers,Percent,2019,0.012258228753906893,0.015039452079213457,0.009621090737558149
Incidence,Canada,Both,65-89 years,Total cancers,Percent,2019,0.01751746404873299,0.021724732295514967,0.013756536269885666
Incidence,Canada,Male,65-89 years,Total cancers,Rate,2019,11846.834442699615,15395.14769306512,8888.664386809549
Incidence,Canada,Female,65-89 years,Total cancers,Rate,2019,5957.955796538464,7242.872087304962,4861.519818523225
Incidence,Canada,Both,65-89 years,Total cancers,Rate,2019,8699.076644485476,10684.158955659028,6928.604629312593
Incidence,Canada,Male,70-89 years,Total cancers,Number,2019,262984.1784904443,338540.99466937,193778.06284169864
Incidence,Canada,Female,70-89 years,Total cancers,Number,2019,156756.46023876744,190557.25976525922,125411.11154878182
Incidence,Canada,Both,70-89 years,Total cancers,Number,2019,419740.63872921176,514200.394731264,331065.3393709381
Incidence,Canada,Male,70-89 years,Total cancers,Percent,2019,0.026445775701725162,0.03467859182744346,0.019643474335887066
Incidence,Canada,Female,70-89 years,Total cancers,Percent,2019,0.013993754170159278,0.017342591747288725,0.010854236631268749
Incidence,Canada,Both,70-89 years,Total cancers,Percent,2019,0.0198476494788163,0.024564787145297032,0.015520342438966769
Incidence,Canada,Male,70-89 years,Total cancers,Rate,2019,13790.443738788468,17752.51487393593,10161.392555130307
Incidence,Canada,Female,70-89 years,Total cancers,Rate,2019,6918.422691896732,8410.215872810242,5535.0004627146245
Incidence,Canada,Both,70-89 years,Total cancers,Rate,2019,10059.00170631119,12322.711147644008,7933.915628744186
Incidence,Canada,Male,75-94 years,Total cancers,Number,2019,192276.52458782983,245127.4154628534,143036.46727158304
Incidence,Canada,Female,75-94 years,Total cancers,Number,2019,129807.81349011922,158732.6020839624,104558.38280069453
Incidence,Canada,Both,75-94 years,Total cancers,Number,2019,322084.33807794907,384767.74669797096,257821.42424172713
Incidence,Canada,Male,75-94 years,Total cancers,Percent,2019,0.030273470863928734,0.03891424826560748,0.02248114282794693
Incidence,Canada,Female,75-94 years,Total cancers,Percent,2019,0.01647757281740101,0.020554405669622428,0.012833603187426395
Incidence,Canada,Both,75-94 years,Total cancers,Percent,2019,0.022633644489737967,0.027705136376328293,0.01797451070078472
Incidence,Canada,Male,75-94 years,Total cancers,Rate,2019,16405.04857333499,20914.290842027767,12203.882914872927
Incidence,Canada,Female,75-94 years,Total cancers,Rate,2019,8452.596504443323,10336.069928627385,6808.448561061928
Incidence,Canada,Both,75-94 years,Total cancers,Rate,2019,11894.808912942688,14209.752793779942,9521.532755423455
Incidence,Canada,Male,<70 years,Total cancers,Number,2019,217122.3419335102,274952.63859953353,173124.04316948165
Incidence,Canada,Female,<70 years,Total cancers,Number,2019,133901.1324219333,167005.05798401774,110715.98498084449
Incidence,Canada,Both,<70 years,Total cancers,Number,2019,351023.4743554435,439818.98018033645,288640.4674176537
Incidence,Canada,Male,<70 years,Total cancers,Percent,2019,0.0026875662447720067,0.003426625076168036,0.002146686421944192
Incidence,Canada,Female,<70 years,Total cancers,Percent,2019,0.0015497047592449044,0.001955901285955355,0.001255276113959826
Incidence,Canada,Both,<70 years,Total cancers,Percent,2019,0.0020993850779936585,0.0026256730966424005,0.0016983412414646605
Incidence,Canada,Male,<70 years,Total cancers,Rate,2019,1360.1149492202119,1722.3800681059738,1084.4973257352085
Incidence,Canada,Male,85-89,Ischemic heart disease,Number,2019,5493.212579218129,6616.789211306614,4501.722758423541
Incidence,Canada,Female,85-89,Ischemic heart disease,Number,2019,5504.964670940832,6796.337321542548,4431.703746694911
Incidence,Canada,Both,85-89,Ischemic heart disease,Number,2019,10998.177250158958,13188.816742914252,9003.674406248081
Incidence,Canada,Male,85-89,Ischemic heart disease,Percent,2019,0.004673569425390291,0.005751802789159154,0.003692850094318916
Incidence,Canada,Female,85-89,Ischemic heart disease,Percent,2019,0.0033565295978785995,0.004232238886908207,0.0026176168964538453
Incidence,Canada,Both,85-89,Ischemic heart disease,Percent,2019,0.0039054744244699743,0.004796510539733363,0.003100725935003736
Incidence,Canada,Male,85-89,Ischemic heart disease,Rate,2019,2708.2491243964923,3262.1919012622493,2219.42743758
Incidence,Canada,Female,85-89,Ischemic heart disease,Rate,2019,1799.8076927654836,2222.012478756,1448.9129308065
Incidence,Canada,Both,85-89,Ischemic heart disease,Rate,2019,2162.030537224232,2592.6682121460367,1769.9495626196845
Incidence,Canada,Male,90-94,Ischemic heart disease,Number,2019,3069.945294537269,3648.497714179039,2590.283139720006
Incidence,Canada,Female,90-94,Ischemic heart disease,Number,2019,4972.396070248357,5720.841152057721,4288.661261742305
Incidence,Canada,Both,90-94,Ischemic heart disease,Number,2019,8042.341364785627,9256.772997187274,6938.109926940717
Incidence,Canada,Male,90-94,Ischemic heart disease,Percent,2019,0.006221819856021807,0.007496629346773275,0.005018949762198608
Incidence,Canada,Female,90-94,Ischemic heart disease,Percent,2019,0.005226610213437129,0.00618751320392853,0.004370226270142776
Incidence,Canada,Both,90-94,Ischemic heart disease,Percent,2019,0.005565277829825848,0.006568079131863403,0.0046330066591049384
Incidence,Canada,Male,90-94,Ischemic heart disease,Rate,2019,3881.8566793599402,4613.4194138955,3275.337813103
Incidence,Canada,Female,90-94,Ischemic heart disease,Rate,2019,3064.31087264794,3525.5509608,2642.9494247437497
Incidence,Canada,Both,90-94,Ischemic heart disease,Rate,2019,3332.1977893711064,3835.375435939331,2874.6795879861083
Incidence,Canada,Male,20+ years,Ischemic heart disease,Number,2019,77532.61815276515,87694.70391367907,68291.10991545927
Incidence,Canada,Female,20+ years,Ischemic heart disease,Number,2019,52362.85581047672,58776.635333622035,46199.61881166692
Incidence,Canada,Both,20+ years,Ischemic heart disease,Number,2019,129895.47396324191,146269.21410930777,115042.52253650398
Incidence,Canada,Male,20+ years,Ischemic heart disease,Percent,2019,0.0011722906203873449,0.0013495755989864793,0.0010207737213602148
Incidence,Canada,Female,20+ years,Ischemic heart disease,Percent,2019,0.0006929648592564333,0.0007908734087633513,0.0005963776883663454
Incidence,Canada,Both,20+ years,Ischemic heart disease,Percent,2019,0.0009166066423297436,0.001043757640099049,0.000805747078855654
Incidence,Canada,Male,20+ years,Ischemic heart disease,Rate,2019,561.8584008447062,635.5003516894969,494.88763211128025
Incidence,Canada,Female,20+ years,Ischemic heart disease,Rate,2019,358.906837046538,402.86833010370947,316.6626190226532
Incidence,Canada,Both,20+ years,Ischemic heart disease,Rate,2019,457.5579703689712,515.2346166753925,405.23831594644463
Incidence,Canada,Male,0-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,0-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,0-14 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,0-14 years,Ischemic heart disease,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,0-14 years,Ischemic heart disease,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,0-14 years,Ischemic heart disease,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,0-14 years,Ischemic heart disease,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,0-14 years,Ischemic heart disease,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,0-14 years,Ischemic heart disease,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,50-74 years,Ischemic heart disease,Number,2019,44885.23365792479,53896.62394084568,37059.6533337074
Incidence,Canada,Female,50-74 years,Ischemic heart disease,Number,2019,22352.561965932793,27128.30252631933,18028.37241808732
Incidence,Canada,Both,50-74 years,Ischemic heart disease,Number,2019,67237.79562385759,81154.4561451852,55126.275864497475
Incidence,Canada,Male,50-74 years,Ischemic heart disease,Percent,2019,0.0017327157765515834,0.002121518809372497,0.0014049744236873272
Incidence,Canada,Female,50-74 years,Ischemic heart disease,Percent,2019,0.0008152308114605613,0.001008986688604399,0.000642895230463404
Incidence,Canada,Both,50-74 years,Ischemic heart disease,Percent,2019,0.0012607941105535025,0.0015361437815660805,0.0010169769385414737
Incidence,Canada,Male,50-74 years,Ischemic heart disease,Rate,2019,804.8299611210676,966.4117620831191,664.5107292754809
Incidence,Canada,Female,50-74 years,Ischemic heart disease,Rate,2019,380.1470611212436,461.36744836255457,306.606142149629
Incidence,Canada,Both,50-74 years,Ischemic heart disease,Rate,2019,586.8728670767985,708.3419066921911,481.1596702076419
Incidence,Canada,Male,25+ years,Ischemic heart disease,Number,2019,77336.23809457514,87512.39387918846,68049.24367142632
Incidence,Canada,Female,25+ years,Ischemic heart disease,Number,2019,52145.92679586196,58547.246681525,45987.06536421833
Incidence,Canada,Both,25+ years,Ischemic heart disease,Number,2019,129482.16489043712,145696.4924156912,114682.6870150088
Incidence,Canada,Male,25+ years,Ischemic heart disease,Percent,2019,0.0012770254720230886,0.0014734756110024573,0.0011090514569271155
Incidence,Canada,Female,25+ years,Ischemic heart disease,Percent,2019,0.000753637644922782,0.0008651077097178186,0.0006490346622554516
Incidence,Canada,Both,25+ years,Ischemic heart disease,Percent,2019,0.0009978287463814526,0.00113606953564331,0.000870874885904323
Incidence,Canada,Male,25+ years,Ischemic heart disease,Rate,2019,610.1032744239236,690.3826637271387,536.8384525665327
Incidence,Canada,Female,25+ years,Ischemic heart disease,Rate,2019,385.83253953592435,433.19649794318343,340.26255367444975
Incidence,Canada,Both,25+ years,Ischemic heart disease,Rate,2019,494.3747373151803,556.2825214321866,437.8689784467089
Incidence,Canada,Male,<20 years,Ischemic heart disease,Number,2019,55.14402374116883,112.80185646057707,10.452626928156613
Incidence,Canada,Female,<20 years,Ischemic heart disease,Number,2019,62.02524312204379,123.79503978594254,15.5294557248875
Incidence,Canada,Both,<20 years,Ischemic heart disease,Number,2019,117.16926686321263,234.89767284700102,27.021382663785488
Incidence,Canada,Male,<20 years,Ischemic heart disease,Percent,2019,2.18599326283312e-06,4.6054045266930175e-06,4.2227704669933674e-07
Incidence,Canada,Female,<20 years,Ischemic heart disease,Percent,2019,2.649240932772328e-06,5.3245202515016725e-06,6.708863647238808e-07
Incidence,Canada,Both,<20 years,Ischemic heart disease,Percent,2019,2.408425029869383e-06,4.923852148404753e-06,5.670180441723669e-07
Incidence,Canada,Male,<20 years,Ischemic heart disease,Rate,2019,1.3222628947786526,2.7048027898735856,0.2506367835060109
Incidence,Canada,Female,<20 years,Ischemic heart disease,Rate,2019,1.5660741346708786,3.1256985067812617,0.39210291990970825
Incidence,Canada,Both,<20 years,Ischemic heart disease,Rate,2019,1.441021959302248,2.888920566147194,0.3323261024982086
Incidence,Canada,Male,10-24 years,Ischemic heart disease,Number,2019,251.5240819311804,394.5644846090288,139.0608227838347
Incidence,Canada,Female,10-24 years,Ischemic heart disease,Number,2019,278.95425773680824,424.856584644429,165.52340937517948
Incidence,Canada,Both,10-24 years,Ischemic heart disease,Number,2019,530.4783396679888,823.0345092619973,316.58197437090337
Incidence,Canada,Male,10-24 years,Ischemic heart disease,Percent,2019,1.5794784372262042e-05,2.5669614455405577e-05,8.850457793682694e-06
Incidence,Canada,Female,10-24 years,Ischemic heart disease,Percent,2019,1.6706233702229927e-05,2.6307479806716918e-05,9.778851453328372e-06
Incidence,Canada,Both,10-24 years,Ischemic heart disease,Percent,2019,1.6256366935815162e-05,2.5811684283564295e-05,9.58164372267645e-06
Incidence,Canada,Male,10-24 years,Ischemic heart disease,Rate,2019,7.763621484354335,12.178751577799169,4.2922951277960095
Incidence,Canada,Female,10-24 years,Ischemic heart disease,Rate,2019,9.04772030213814,13.779978042175095,5.368656222110507
Incidence,Canada,Both,10-24 years,Ischemic heart disease,Rate,2019,8.38976582174968,13.016680002897967,5.006893646254026
Incidence,Canada,Male,85+ years,Ischemic heart disease,Number,2019,9687.406711865857,11359.629469958534,8224.004285435953
Incidence,Canada,Female,85+ years,Ischemic heart disease,Number,2019,13685.118774783745,15767.850898922683,11871.254338445613
Incidence,Canada,Both,85+ years,Ischemic heart disease,Number,2019,23372.525486649603,26921.849506007133,20334.294034966435
Incidence,Canada,Male,85+ years,Ischemic heart disease,Percent,2019,0.005371393630521805,0.006470111884379494,0.004432145684995108
Incidence,Canada,Female,85+ years,Ischemic heart disease,Percent,2019,0.004580574000219787,0.005367219582914061,0.003904492578901467
Incidence,Canada,Both,85+ years,Ischemic heart disease,Percent,2019,0.004877325693109371,0.005718060313908662,0.004150169896373709
Incidence,Canada,Male,85+ years,Ischemic heart disease,Rate,2019,3207.2699636444777,3760.903147846812,2722.7722248157665
Incidence,Canada,Female,85+ years,Ischemic heart disease,Rate,2019,2581.795603213294,2974.7179248434877,2239.597095211177
Incidence,Canada,Both,85+ years,Ischemic heart disease,Rate,2019,2808.835506069319,3235.381936997832,2443.710548476748
Incidence,Canada,Male,10-19 years,Ischemic heart disease,Number,2019,55.14402374116883,112.80185646057707,10.452626928156613
Incidence,Canada,Female,10-19 years,Ischemic heart disease,Number,2019,62.02524312204379,123.79503978594255,15.529455724887498
Incidence,Canada,Both,10-19 years,Ischemic heart disease,Number,2019,117.16926686321263,234.89767284700102,27.021382663785488
Incidence,Canada,Male,10-19 years,Ischemic heart disease,Percent,2019,5.322754358538894e-06,1.1118833827225481e-05,1.020679595156084e-06
Incidence,Canada,Female,10-19 years,Ischemic heart disease,Percent,2019,5.997258341959627e-06,1.2237934879570762e-05,1.499781716029535e-06
Incidence,Canada,Both,10-19 years,Ischemic heart disease,Percent,2019,5.657590066453186e-06,1.1585397594303757e-05,1.3956592184524506e-06
Incidence,Canada,Male,10-19 years,Ischemic heart disease,Rate,2019,2.605573529448916,5.329925372256596,0.493890111556675
Incidence,Canada,Female,10-19 years,Ischemic heart disease,Rate,2019,3.0877145607630543,6.162712593406134,0.7730808320752663
Incidence,Canada,Both,10-19 years,Ischemic heart disease,Rate,2019,2.8403553031642765,5.694264960715596,0.6550380454075494
Incidence,Canada,Male,10 to 54 years,Ischemic heart disease,Number,2019,12183.418818121687,15028.444123486448,9831.435386404883
Incidence,Canada,Female,10 to 54 years,Ischemic heart disease,Number,2019,5742.478212624155,7069.182140178789,4713.321044544273
Incidence,Canada,Both,10 to 54 years,Ischemic heart disease,Number,2019,17925.89703074584,21902.80628336617,14565.187972061376
Incidence,Canada,Male,10 to 54 years,Ischemic heart disease,Percent,2019,0.00024599442554017333,0.0003036245595491267,0.00019366871895777111
Incidence,Canada,Female,10 to 54 years,Ischemic heart disease,Percent,2019,0.00010219182900492487,0.00012709518282605147,8.279193312925996e-05
Incidence,Canada,Both,10 to 54 years,Ischemic heart disease,Percent,2019,0.000169535994057946,0.00020924108472574073,0.00013507601751090316
Incidence,Canada,Male,10 to 54 years,Ischemic heart disease,Rate,2019,117.59216448905066,145.05183641515646,94.89124394230025
Incidence,Canada,Female,10 to 54 years,Ischemic heart disease,Rate,2019,55.333872581836104,68.11784203943766,45.417030149587305
Incidence,Canada,Both,10 to 54 years,Ischemic heart disease,Rate,2019,86.43730419926429,105.61365639251962,70.23222220350733
Incidence,Canada,Male,0-9 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Canada,Female,0-9 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Canada,Both,0-9 years,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Incidence,Canada,Male,0-9 years,Ischemic heart disease,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Female,0-9 years,Ischemic heart disease,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Both,0-9 years,Ischemic heart disease,Percent,2019,0.0,0.0,0.0
Incidence,Canada,Male,0-9 years,Ischemic heart disease,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Female,0-9 years,Ischemic heart disease,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Both,0-9 years,Ischemic heart disease,Rate,2019,0.0,0.0,0.0
Incidence,Canada,Male,5-19 years,Ischemic heart disease,Number,2019,55.14402374116884,112.80185646057708,10.452626928156613
Incidence,Canada,Female,5-19 years,Ischemic heart disease,Number,2019,62.0252431220438,123.79503978594255,15.529455724887502
Incidence,Canada,Both,5-19 years,Ischemic heart disease,Number,2019,117.16926686321261,234.897672847001,27.021382663785488
Incidence,Canada,Male,5-19 years,Ischemic heart disease,Percent,2019,3.1477028501165927e-06,6.536450799932276e-06,6.18821970899204e-07
Incidence,Canada,Female,5-19 years,Ischemic heart disease,Percent,2019,3.6847851153347827e-06,7.394432597941797e-06,9.19863690478033e-07
Incidence,Canada,Both,5-19 years,Ischemic heart disease,Percent,2019,3.409866425419231e-06,7.0500283564041366e-06,8.285248149694228e-07
Incidence,Canada,Male,5-19 years,Ischemic heart disease,Rate,2019,1.7319259012250163,3.5428038009581586,0.32828898010214014
Incidence,Canada,Female,5-19 years,Ischemic heart disease,Rate,2019,2.052697849275356,4.096941811571058,0.5139404339644457
Incidence,Canada,Both,5-19 years,Ischemic heart disease,Rate,2019,1.8881165057843434,3.7852432224443886,0.4354343078391896
Incidence,Canada,Male,15-39 years,Ischemic heart disease,Number,2019,2225.134744887907,2858.423075222218,1683.5280655899483
Incidence,Canada,Female,15-39 years,Ischemic heart disease,Number,2019,1730.2055083976913,2210.2509897081113,1295.8589856458989
Incidence,Canada,Both,15-39 years,Ischemic heart disease,Number,2019,3955.340253285598,5031.883725609533,3000.40456855145
Incidence,Canada,Male,15-39 years,Ischemic heart disease,Percent,2019,7.916206063824278e-05,0.00010431662733482148,5.8492145822178864e-05
Incidence,Canada,Female,15-39 years,Ischemic heart disease,Percent,2019,5.3014902570083496e-05,6.985320332110995e-05,3.8165694067413695e-05
Incidence,Canada,Both,15-39 years,Ischemic heart disease,Percent,2019,6.510352009142959e-05,8.569574712994431e-05,4.8465423816746086e-05
Incidence,Canada,Male,15-39 years,Ischemic heart disease,Rate,2019,38.555547280217084,49.52871563252029,29.170973164456843
Incidence,Canada,Female,15-39 years,Ischemic heart disease,Rate,2019,30.311444775570912,38.721354480446635,22.702134451478443
Incidence,Canada,Both,15-39 years,Ischemic heart disease,Rate,2019,34.45617254157384,43.83427031712825,26.13743720850767
Incidence,Canada,Male,25-49 years,Ischemic heart disease,Number,2019,6834.7707333053595,8601.420735359294,5326.590266674097
Incidence,Canada,Female,25-49 years,Ischemic heart disease,Number,2019,3435.0888188207346,4266.342564963975,2737.5754623827793
Incidence,Canada,Both,25-49 years,Ischemic heart disease,Number,2019,10269.859552126094,12776.26394632903,8135.485655096719
Incidence,Canada,Male,25-49 years,Ischemic heart disease,Percent,2019,0.0002434989788521346,0.0003187243365102495,0.000185025913577049
Incidence,Canada,Female,25-49 years,Ischemic heart disease,Percent,2019,0.00010287058935504507,0.00013236876840819867,8.053125906461509e-05
Incidence,Canada,Both,25-49 years,Ischemic heart disease,Percent,2019,0.00016705904624093998,0.00021520284312194447,0.00012854966403601017
Incidence,Canada,Male,25-49 years,Ischemic heart disease,Rate,2019,115.71105106615519,145.62001752315092,90.1779126770418
Incidence,Canada,Female,25-49 years,Ischemic heart disease,Rate,2019,56.895428826635296,70.66349738178927,45.34250439876937
Incidence,Canada,Both,25-49 years,Ischemic heart disease,Rate,2019,85.98122259219441,106.96531814191425,68.11183730956314
Incidence,Canada,Male,55+ years,Ischemic heart disease,Number,2019,65404.34335838464,75383.00559712075,56885.3245917073
Incidence,Canada,Female,55+ years,Ischemic heart disease,Number,2019,46682.40284097462,53055.20467613518,40701.077979838235
Incidence,Canada,Both,55+ years,Ischemic heart disease,Number,2019,112086.74619935926,127772.49222646913,97893.26895447224
Incidence,Canada,Male,55+ years,Ischemic heart disease,Percent,2019,0.002423533350014538,0.0028344896580446317,0.0020387033506636325
Incidence,Canada,Female,55+ years,Ischemic heart disease,Percent,2019,0.0015705792252513992,0.00182685213839864,0.0013304263429924016
Incidence,Canada,Both,55+ years,Ischemic heart disease,Percent,2019,0.0019762501134586636,0.0022817248389158814,0.0016864451868246325
Incidence,Canada,Male,55+ years,Ischemic heart disease,Rate,2019,1177.4037251816783,1357.0387996879567,1024.0450349825105
Incidence,Canada,Female,55+ years,Ischemic heart disease,Rate,2019,750.4674459873582,852.916763630851,654.3115217208003
Incidence,Canada,Both,55+ years,Ischemic heart disease,Rate,2019,951.8715580682787,1085.079238874109,831.3366352731472
Incidence,Canada,Male,60-79 years,Ischemic heart disease,Number,2019,40483.74785374153,48287.033458961836,33227.766186245666
Incidence,Canada,Female,60-79 years,Ischemic heart disease,Number,2019,23627.286523440023,28460.7252641914,18996.736376608096
Incidence,Canada,Both,60-79 years,Ischemic heart disease,Number,2019,64111.03437718155,75984.87664857936,53204.45586979108
Incidence,Canada,Male,60-79 years,Ischemic heart disease,Percent,2019,0.002341635215591367,0.00282501355009665,0.0018612456610973733
Incidence,Canada,Female,60-79 years,Ischemic heart disease,Percent,2019,0.0013020532366566377,0.0015897244915331922,0.001009325553498245
Incidence,Canada,Both,60-79 years,Ischemic heart disease,Percent,2019,0.001809016432192649,0.0021854943640295297,0.0014376233179925122
Incidence,Canada,Male,60-79 years,Ischemic heart disease,Rate,2019,1132.6070555474898,1350.918274282834,929.6076677136501
Incidence,Canada,Female,60-79 years,Ischemic heart disease,Rate,2019,610.6333053103838,735.5506829936908,490.9594638491434
Incidence,Canada,Both,60-79 years,Ischemic heart disease,Rate,2019,861.2797625763823,1020.7952056156046,714.7587239030568
Incidence,Canada,Male,65-74 years,Ischemic heart disease,Number,2019,21758.251001340337,27372.692444034466,16642.43141143708
Incidence,Canada,Female,65-74 years,Ischemic heart disease,Number,2019,12549.364896533125,15912.361904868258,9289.316231687457
Incidence,Canada,Both,65-74 years,Ischemic heart disease,Number,2019,34307.61589787346,42551.27189584353,26207.39457433574
Incidence,Canada,Male,65-74 years,Ischemic heart disease,Percent,2019,0.0024340370494003874,0.0031599319608932863,0.0017792007662735675
Incidence,Canada,Female,65-74 years,Ischemic heart disease,Percent,2019,0.0013472097356223261,0.0017446889717204932,0.0009568210285888536
Incidence,Canada,Both,65-74 years,Ischemic heart disease,Percent,2019,0.0018790828289103753,0.0024086115427177177,0.001369395210252899
Incidence,Canada,Male,65-74 years,Ischemic heart disease,Rate,2019,1195.7301525659311,1504.2731932005663,914.589001176604
Incidence,Canada,Female,65-74 years,Ischemic heart disease,Rate,2019,636.6137819067181,807.2144666161619,471.2355395144921
Incidence,Canada,Both,65-74 years,Ischemic heart disease,Rate,2019,904.9919523911808,1122.4492761134811,691.3182557924189
Incidence,Canada,Male,75+ years,Ischemic heart disease,Number,2019,25616.233703344988,30188.871786162115,21643.672114566125
Incidence,Canada,Female,75+ years,Ischemic heart disease,Number,2019,26358.276011108428,30776.818347781336,22489.878414662093
Incidence,Canada,Both,75+ years,Ischemic heart disease,Number,2019,51974.50971445343,60215.04423324755,44411.64804157138
Incidence,Canada,Male,75+ years,Ischemic heart disease,Percent,2019,0.003952930174980512,0.004723328030390559,0.0032820271181239155
Incidence,Canada,Female,75+ years,Ischemic heart disease,Percent,2019,0.003187285062045386,0.0037655791346355447,0.0026453750996940206
Incidence,Canada,Both,75+ years,Ischemic heart disease,Percent,2019,0.003523108367653706,0.004174275424000682,0.0029412751542064585
Incidence,Canada,Male,75+ years,Ischemic heart disease,Rate,2019,2148.679044543758,2532.2300279011956,1815.46222829282
Incidence,Canada,Female,75+ years,Ischemic heart disease,Rate,2019,1649.8203216023473,1926.3862447997171,1407.6891228864242
Incidence,Canada,Both,75+ years,Ischemic heart disease,Rate,2019,1862.9988637264091,2158.3764734307774,1591.9120794448997
Incidence,Canada,Male,95+ years,Ischemic heart disease,Number,2019,1124.248838110459,1431.721760517727,850.555446650099
Incidence,Canada,Female,95+ years,Ischemic heart disease,Number,2019,3207.758033594558,3835.719223493662,2615.2527730746892
Incidence,Canada,Both,95+ years,Ischemic heart disease,Number,2019,4332.006871705016,5157.497662355822,3470.416203986897
Incidence,Canada,Male,95+ years,Ischemic heart disease,Percent,2019,0.008451723488846315,0.011021144848150043,0.006110759898239293
